Gene	3487863B11	3487863B7	5002497A10_merged	5002497A10	5002497A8	5016492A2	5016492A7	5020323_merged	5020323	5033367A3_merged	5033367A3	5033367A9	5046835B3	5046835B4	5081237A2	5081237A8	5092612	5116685_merged	5116685	5128646	FFPE_BRA_5002497A10-2_S3	FFPE_BRA_5020323-1_S4	FFPE_BRA_5033367A3-2_S1	FFPE_BRA_5116685-1_S6
ERV316A3_6p12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p12.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p12.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p21.33c	21	9	0	0	6	23	6	10	0	3	0	14	0	38	49	0	38	7	5	9	0	10	3	2
ERV316A3_6p22.1b	0	0	0	0	1	3	0	1	1	0	0	0	0	0	0	0	42	0	0	5	0	0	0	0
ERV316A3_6p22.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p22.1f	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p22.1k	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	20	0	0	3	0	0	0	0
ERV316A3_6p22.1l	11	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ERV316A3_6p22.1m	12	0	0	0	0	7	2	1	0	0	0	0	0	0	0	0	1	3	3	0	0	1	0	0
ERV316A3_6p22.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p22.3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p22.3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p24.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6q15a	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	5	5	0	0	0	0	0
ERV316A3_6q22.1b	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6q23.3a	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERV316A3_6q24.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6q24.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7p13a	0	0	1	1	1	14	2	1	0	2	0	11	0	0	0	0	24	3	0	13	0	1	2	3
ERV316A3_7q21.11k	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q21.12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ERV316A3_7q21.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q21.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q31.1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q31.31e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
ERV316A3_7q31.32c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q33d	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
ERV316A3_7q34c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q36.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q36.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8p12c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8p21.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8p22c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q11.21b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q21.11c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q21.13d	0	0	0	0	0	0	1	0	0	8	8	0	0	0	0	0	1	0	0	0	0	0	0	0
ERV316A3_8q21.13e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q21.13f	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q21.13h	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q21.13i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q21.3g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q22.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q23.1b	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q23.1c	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ERV316A3_8q24.12b	0	0	0	0	0	3	0	1	0	0	0	26	7	38	2	0	30	4	4	5	0	1	0	0
ERV316A3_8q24.12c	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	4	0	0	0	0
ERV316A3_8q24.13b	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	24	0	0	0	0	0	1	0
ERV316A3_8q24.21b	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERV316A3_9p13.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ERV316A3_9p13.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_9p21.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_9q21.13a	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
ERV316A3_9q21.31b	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	20	0	0	0	0	1	0	0
ERV316A3_9q34.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_9q34.13	2	0	3	3	0	0	0	1	0	10	10	0	1	0	5	0	14	0	0	13	0	1	0	0
ERV316A3_9q34.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0
ERV316A3_Xp11.23a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xp11.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xp21.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq21.31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq22.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq23b	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0
ERV316A3_Xq26.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq27.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq27.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_10q11.22a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_11p15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ERVL_11q12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_12p11.22	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ERVL_14q23.3	0	0	0	0	0	4	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_16p12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ERVL_16q21a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_16q21b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_1p31.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ERVL_1p36.22a	2	1	15	11	1	15	1	3	1	17	15	7	11	0	0	1	45	4	4	15	4	2	2	0
ERVL_1q44a	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
ERVL_1q44b	0	0	0	0	2	0	1	7	0	2	0	0	0	0	0	0	35	0	0	1	0	7	2	0
ERVL_22q12.3b	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_22q13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_2p15	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0
ERVL_2p22.1a	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_2p22.1b	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERVL_3p12.2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_3q26.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_4p15.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_4q25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_6p24.2	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_7p21.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_8p23.1	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ERVL_9q33.2a	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_Xp11.22a	4	10	15	6	0	79	17	14	4	99	91	68	11	65	5	6	63	5	5	21	9	10	8	0
ERVL_Xp11.22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_Xp11.22c	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_Xq21.31c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ERVL_Xq23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_Xq26.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_Yp11.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10p12.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10p12.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10p13c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10p15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10q11.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERVLB4_10q11.23b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10q21.3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10q21.3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_10q23.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_11p15.4b	0	0	7	7	0	7	0	1	1	1	0	1	0	0	0	0	12	0	0	0	0	0	1	0
ERVLB4_11p15.5e	0	0	3	3	2	4	1	2	2	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0
ERVLB4_11q12.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_11q14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_11q21d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_11q22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_11q25b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_12p13.31b	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5
ERVLB4_12p13.31d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERVLB4_12q12c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_12q13.12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_12q13.13	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0
ERVLB4_12q21.2	0	2	7	7	0	0	3	0	0	8	8	6	0	0	0	1	14	0	0	0	0	0	0	0
ERVLB4_12q21.32b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_12q22a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_12q23.2a	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_12q23.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERVLB4_12q23.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q12.11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q12.12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ERVLB4_13q14.11a	0	7	7	7	3	18	4	1	1	61	49	15	0	0	0	4	92	7	7	3	0	0	12	0
ERVLB4_13q21.31a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q21.32a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q31.1f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q31.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q31.2g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_13q33.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_14q12d	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
ERVLB4_14q23.3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ERVLB4_15q13.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ERVLB4_15q13.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_15q14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_15q21.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_15q23a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ERVLB4_16p13.3a	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	3	0	0	5	0	0	2	0
ERVLB4_16q12.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_16q13a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_16q13b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_17p13.3b	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_18p11.21d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_18p11.21e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_18p11.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_18p11.32a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_18q12.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_18q22.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_18q22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_19p13.11	0	7	0	0	0	2	0	0	0	3	0	8	18	0	0	0	12	0	0	0	0	0	3	0
ERVLB4_19p13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_19q13.12	0	5	0	0	1	7	3	0	0	15	15	8	0	0	14	0	32	0	0	13	0	0	0	0
ERVLB4_19q13.31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_19q13.42c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_1p22.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_1p34.1	14	0	4	2	6	6	3	6	1	4	0	9	8	0	0	5	91	16	6	18	2	5	4	10
ERVLB4_1p34.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERVLB4_1p36.12b	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ERVLB4_1p36.22	0	10	15	5	6	37	5	9	1	27	15	5	0	0	0	7	170	8	6	60	10	8	12	2
ERVLB4_1q21.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_1q24.3	0	0	6	5	0	0	5	0	0	18	18	0	0	0	0	6	6	0	0	0	1	0	0	0
ERVLB4_1q25.1b	0	8	6	6	0	0	3	0	0	2	0	5	9	16	0	0	10	0	0	0	0	0	2	0
ERVLB4_1q43a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_1q43b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_1q43d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_20p12.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_21q21.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_21q21.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_21q22.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
ERVLB4_21q22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_21q22.3a	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
ERVLB4_22q11.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_22q13.2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ERVLB4_2p11.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_2p16.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_2p16.1d	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_2p21	0	4	0	0	1	0	5	0	0	31	30	0	4	0	0	0	0	0	0	0	0	0	1	0
ERVLB4_2p23.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ERVLB4_2q11.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
ERVLB4_2q12.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_2q12.3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_2q21.1a	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_2q32.2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_2q37.1b	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0
ERVLB4_2q37.3a	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ERVLB4_3p12.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3p12.3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3p14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3p21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3p21.31a	0	2	10	3	0	30	3	3	2	3	1	15	10	44	0	4	31	0	0	0	7	1	2	0
ERVLB4_3p21.31e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
ERVLB4_3p22.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3p22.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3q22.1a	7	0	0	0	0	14	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0
ERVLB4_3q24a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3q24b	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3q26.31a	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3q26.31d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_3q27.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4p12c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4p15.2a	0	0	5	5	0	8	1	0	0	10	8	8	0	0	0	0	10	0	0	7	0	0	2	0
ERVLB4_4p15.32c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q12d	0	0	4	0	0	0	0	1	1	0	0	13	0	0	0	0	21	0	0	0	4	0	0	0
ERVLB4_4q13.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q21.23a	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q21.23b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q23b	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	1	0	0	0	0	0	0	0
ERVLB4_4q24g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q26e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0
ERVLB4_4q26h	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ERVLB4_4q28.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q28.3g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q31.21b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_4q32.3c	0	0	0	0	1	12	2	0	0	11	11	18	3	0	0	0	18	7	0	6	0	0	0	7
ERVLB4_5p12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_5p13.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVLB4_5p14.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
